bin	chr	sta1	end1	len1
21186	8	169868729.5	169868748.5	19
21187	8	169868748.5	169868776.5	28
21188	8	169868776.5	169871164	2387.5
21189	8	169871164	169872242.5	1078.5
21190	8	169872242.5	169872315	72.5
21191	8	169872315	169872398	83
21192	8	169872398	169880430	8032
21193	8	169880430	169884375.5	3945.5
21194	8	169884375.5	170163128	278752.5
21195	8	170163128	170163825	697
21196	8	170163825	170164561.5	736.5
21197	8	170164561.5	170164679.5	118
21198	8	170164679.5	170165905.5	1226
21199	8	170165905.5	170165981	75.5
21200	8	170165981	170166041.5	60.5
21201	8	170166041.5	170172058.5	6017
21202	8	170172058.5	170182844.5	10786
21203	8	170182844.5	170184479.5	1635
21204	8	170184479.5	170212273	27793.5
21205	8	170212273	170256243.5	43970.5
21206	8	170256243.5	170293115.5	36872
21207	8	170293115.5	170293195.5	80
21208	8	170293195.5	170293231.5	36
21209	8	170293231.5	170299875	6643.5
21210	8	170299875	170300032	157
21211	8	170300032	170300067	35
21212	8	170300067	170315546	15479
21213	8	170315546	170318845.5	3299.5
21214	8	170318845.5	170318935	89.5
21215	8	170318935	170318981	46
21216	8	170318981	170319012	31
21217	8	170319012	170339680	20668
21218	8	170339680	170377625.5	37945.5
21219	8	170377625.5	170377719	93.5
21220	8	170377719	170381784.5	4065.5
21221	8	170381784.5	170386438.5	4654
21222	8	170386438.5	170395318.5	8880
21223	8	170395318.5	170397973	2654.5
21224	8	170397973	170400178.5	2205.5
21225	8	170400178.5	170454860	54681.5
21226	8	170454860	170504848.5	49988.5
21227	8	170504848.5	170515872.5	11024
21228	8	170515872.5	170515881	8.5
21229	8	170515881	170515986.5	105.5
21230	8	170515986.5	170517062	1075.5
21231	8	170517062	170555317.5	38255.5
21232	8	170555317.5	170593791	38473.5
21233	8	170593791	170624072	30281
21234	8	170624072	170682559.5	58487.5
21235	8	170682559.5	170741117.5	58558
21236	8	170741117.5	170741467.5	350
21237	8	170741467.5	170741592.5	125
21238	8	170741592.5	170741646.5	54
21239	8	170741646.5	170742127.5	481
21240	8	170742127.5	170751723.5	9596
21241	8	170751723.5	170806918	55194.5
21242	8	170806918	170852928.5	46010.5
21243	8	170852928.5	170852946	17.5
21244	8	170852946	170853539.5	593.5
21245	8	170853539.5	170945797	92257.5
21246	8	170945797	171102768.5	156971.5
21247	8	171102768.5	171118520	15751.5
21248	8	171118520	171131951.5	13431.5
21249	8	171131951.5	171140283.5	8332
21250	8	171140283.5	171140302.5	19
21251	8	171140302.5	171141513	1210.5
21252	8	171141513	171144151.5	2638.5
21253	8	171144151.5	171203628	59476.5
21254	8	171203628	171261670	58042
21255	8	171261670	171261702	32
21256	8	171261702	171261738	36
21257	8	171261738	171311382.5	49644.5
21258	8	171311382.5	171311387.5	5
21259	8	171311387.5	171311663	275.5
21260	8	171311663	171313187	1524
21261	8	171313187	171317675.5	4488.5
21262	8	171317675.5	171317769.5	94
21263	8	171317769.5	171317816	46.5
21264	8	171317816	171318011	195
21265	8	171318011	171331189	13178
21266	8	171331189	171344319.5	13130.5
21267	8	171344319.5	171392474	48154.5
21268	8	171392474	171440675	48201
21269	8	171440675	171449939.5	9264.5
21270	8	171449939.5	171539316.5	89377
21271	8	171539316.5	171540899	1582.5
21272	8	171540899	171542267.5	1368.5
21273	8	171542267.5	171566862.5	24595
21274	8	171566862.5	171568344	1481.5
21275	8	171568344	171569705.5	1361.5
21276	8	171569705.5	171569783.5	78
21277	8	171569783.5	171569836.5	53
21278	8	171569836.5	171570129.5	293
21279	8	171570129.5	171598364.5	28235
21280	8	171598364.5	171598667.5	303
21281	8	171598667.5	171687079	88411.5
21282	8	171687079	171732856.5	45777.5
21283	8	171732856.5	171736822.5	3966
21284	8	171736822.5	171793624	56801.5
21285	8	171793624	171796624	3000
21286	8	171796624	171849174.5	52550.5
21287	8	171849174.5	171930333	81158.5
21288	8	171930333	171972193	41860
21289	8	171972193	172001876.5	29683.5
21290	8	172001876.5	172001891	14.5
21291	8	172001891	172001916	25
21292	8	172001916	172101177.5	99261.5
21293	8	172101177.5	172101716.5	539
21294	8	172101716.5	172101893.5	177
21295	8	172101893.5	172109246.5	7353
21296	8	172109246.5	172205170.5	95924
21297	8	172205170.5	172227131	21960.5
21298	8	172227131	172236018	8887
21299	8	172236018	172236328	310
21300	8	172236328	172238143.5	1815.5
21301	8	172238143.5	172238404.5	261
21302	8	172238404.5	172238467.5	63
21303	8	172238467.5	172239234.5	767
21304	8	172239234.5	172247646	8411.5
21305	8	172247646	172311639.5	63993.5
21306	8	172311639.5	172334874	23234.5
21307	8	172334874	172346634	11760
21308	8	172346634	172358544	11910
21309	8	172358544	172359079.5	535.5
21310	8	172359079.5	172435714	76634.5
21311	8	172435714	172435940.5	226.5
21312	8	172435940.5	172528456.5	92516
21313	8	172528456.5	172559886	31429.5
21314	8	172559886	172562266	2380
21315	8	172562266	172600737.5	38471.5
21316	8	172600737.5	172622181	21443.5
21317	8	172622181	172628723	6542
21318	8	172628723	172647531.5	18808.5
21319	8	172647531.5	172655007.5	7476
21320	8	172655007.5	172658694.5	3687
21321	8	172658694.5	172659110	415.5
21322	8	172659110	172661676	2566
21323	8	172661676	172664113	2437
21324	8	172664113	172664322.5	209.5
21325	8	172664322.5	172708768.5	44446
21326	8	172708768.5	172753130.5	44362
21327	8	172753130.5	172757557.5	4427
21328	8	172757557.5	172760418.5	2861
21329	8	172760418.5	172803452.5	43034
21330	8	172803452.5	172846119.5	42667
21331	8	172846119.5	172860314	14194.5
21332	8	172860314	172877973.5	17659.5
21333	8	172877973.5	172878087	113.5
21334	8	172878087	172878263	176
21335	8	172878263	172881355.5	3092.5
21336	8	172881355.5	172905710	24354.5
21337	8	172905710	172905722	12
21338	8	172905722	172905838	116
21339	8	172905838	172906015.5	177.5
21340	8	172906015.5	173015307.5	109292
21341	8	173015307.5	173064261	48953.5
21342	8	173064261	173064273	12
21343	8	173064273	173100832	36559
21344	8	173100832	173101808.5	976.5
21345	8	173101808.5	173113049.5	11241
21346	8	173113049.5	173130364	17314.5
21347	8	173130364	173147685	17321
21348	8	173147685	173147734.5	49.5
21349	8	173147734.5	173147776	41.5
21350	8	173147776	173150996.5	3220.5
21351	8	173150996.5	173306445.5	155449
21352	8	173306445.5	173353115.5	46670
21353	8	173353115.5	173450982	97866.5
21354	8	173450982	173629195	178213
21355	8	173629195	173707503.5	78308.5
21356	8	173707503.5	173707577.5	74
21357	8	173707577.5	173707708.5	131
21358	8	173707708.5	173707827	118.5
21359	8	173707827	173707872	45
21360	8	173707872	173727594.5	19722.5
21361	8	173727594.5	173727620.5	26
21362	8	173727620.5	173727629	8.5
21363	8	173727629	173770717.5	43088.5
21364	8	173770717.5	173831118	60400.5
21365	8	173831118	173832259.5	1141.5
21366	8	173832259.5	173832400	140.5
21367	8	173832400	173838037	5637
21368	8	173838037	173858296.5	20259.5
21369	8	173858296.5	173858358	61.5
21370	8	173858358	173858450	92
21371	8	173858450	173858731.5	281.5
21372	8	173858731.5	173954967	96235.5
21373	8	173954967	173956368	1401
21374	8	173956368	173956515	147
21375	8	173956515	173956703.5	188.5
21376	8	173956703.5	173975629	18925.5
21377	8	173975629	173975710	81
21378	8	173975710	173982981	7271
21379	8	173982981	173983022.5	41.5
21380	8	173983022.5	174161890.5	178868
21381	8	174161890.5	174230200.5	68310
21382	8	174230200.5	174330123	99922.5
21383	8	174330123	174533705	203582
21384	8	174533705	175059749	526044
21385	8	175059749	175175259	115510
21386	8	175175259	175335577	160318
21387	9	70364	181367.5	111003.5
21388	9	181367.5	231014.5	49647
21389	9	231014.5	537246	306231.5
21390	9	537246	736245	198999
21391	9	736245	960895.5	224650.5
21392	9	960895.5	961453.5	558
21393	9	961453.5	1062740	101286.5
21394	9	1062740	1261673	198933
21395	9	1261673	1261684	11
21396	9	1261684	1301636	39952
21397	9	1301636	1345189.5	43553.5
21398	9	1345189.5	1345494	304.5
21399	9	1345494	1362198	16704
21400	9	1362198	1373422	11224
21401	9	1373422	1461027.5	87605.5
21402	9	1461027.5	1470826.5	9799
21403	9	1470826.5	1608897.5	138071
21404	9	1608897.5	1609965.5	1068
21405	9	1609965.5	1616301.5	6336
21406	9	1616301.5	1628045	11743.5
21407	9	1628045	1628061.5	16.5
21408	9	1628061.5	1628174	112.5
21409	9	1628174	1641658	13484
21410	9	1641658	1651744	10086
21411	9	1651744	1694610	42866
21412	9	1694610	1695731.5	1121.5
21413	9	1695731.5	1734922	39190.5
21414	9	1734922	1743131.5	8209.5
21415	9	1743131.5	1745430.5	2299
21416	9	1745430.5	1747143.5	1713
21417	9	1747143.5	1850101.5	102958
21418	9	1850101.5	1852221.5	2120
21419	9	1852221.5	1853179	957.5
21420	9	1853179	1853207	28
21421	9	1853207	1867162.5	13955.5
21422	9	1867162.5	1869686	2523.5
21423	9	1869686	1871723.5	2037.5
21424	9	1871723.5	1871778	54.5
21425	9	1871778	1871825	47
21426	9	1871825	1872653	828
21427	9	1872653	1873457	804
21428	9	1873457	1873483	26
21429	9	1873483	1883500	10017
21430	9	1883500	1883973	473
21431	9	1883973	1884315.5	342.5
21432	9	1884315.5	1938445.5	54130
21433	9	1938445.5	1938954.5	509
21434	9	1938954.5	1939141.5	187
21435	9	1939141.5	1939235	93.5
21436	9	1939235	1988034.5	48799.5
21437	9	1988034.5	1992748	4713.5
21438	9	1992748	2088983	96235
21439	9	2088983	2119023	30040
21440	9	2119023	2119057	34
21441	9	2119057	2141180	22123
21442	9	2141180	2252297	111117
21443	9	2252297	2409651.5	157354.5
21444	9	2409651.5	2483064.5	73413
21445	9	2483064.5	2483204	139.5
21446	9	2483204	2622671	139467
21447	9	2622671	2622702	31
21448	9	2622702	2623049	347
21449	9	2623049	2631036	7987
21450	9	2631036	2631177	141
21451	9	2631177	2631850	673
21452	9	2631850	3052990	421140
21453	9	3052990	3053082	92
21454	9	3053082	3053105.5	23.5
21455	9	3053105.5	3058829	5723.5
21456	9	3058829	3064309.5	5480.5
21457	9	3064309.5	3127545.5	63236
21458	9	3127545.5	3127642.5	97
21459	9	3127642.5	3128073	430.5
21460	9	3128073	3128738.5	665.5
21461	9	3128738.5	3129441.5	703
21462	9	3129441.5	3129608.5	167
21463	9	3129608.5	3254115.5	124507
21464	9	3254115.5	3255854.5	1739
21465	9	3255854.5	3285298.5	29444
21466	9	3285298.5	3285506	207.5
21467	9	3285506	3298647	13141
21468	9	3298647	3305222	6575
21469	9	3305222	3421034	115812
21470	9	3421034	3432581.5	11547.5
21471	9	3432581.5	3432607	25.5
21472	9	3432607	3432797	190
21473	9	3432797	3436906	4109
21474	9	3436906	3441338.5	4432.5
21475	9	3441338.5	3441631	292.5
21476	9	3441631	3465184	23553
21477	9	3465184	3477833.5	12649.5
21478	9	3477833.5	3522919.5	45086
21479	9	3522919.5	3523016.5	97
21480	9	3523016.5	3523077.5	61
21481	9	3523077.5	3523096	18.5
21482	9	3523096	3538174	15078
21483	9	3538174	3538222.5	48.5
21484	9	3538222.5	3538355	132.5
21485	9	3538355	3538403.5	48.5
21486	9	3538403.5	3538564	160.5
21487	9	3538564	3538608.5	44.5
21488	9	3538608.5	3538645	36.5
21489	9	3538645	3538690.5	45.5
21490	9	3538690.5	3538721.5	31
21491	9	3538721.5	3716489	177767.5
21492	9	3716489	3916239.5	199750.5
21493	9	3916239.5	4119110.5	202871
21494	9	4119110.5	4120353	1242.5
21495	9	4120353	4164072	43719
21496	9	4164072	4165249	1177
21497	9	4165249	4166130.5	881.5
21498	9	4166130.5	4167856	1725.5
21499	9	4167856	4174173.5	6317.5
21500	9	4174173.5	4174783	609.5
21501	9	4174783	4176575.5	1792.5
21502	9	4176575.5	4178833.5	2258
21503	9	4178833.5	4179060	226.5
21504	9	4179060	4212798.5	33738.5
21505	9	4212798.5	4213516.5	718
21506	9	4213516.5	4220516.5	7000
21507	9	4220516.5	4220606	89.5
21508	9	4220606	4239250	18644
21509	9	4239250	4246144	6894
21510	9	4246144	4275850	29706
21511	9	4275850	4276887.5	1037.5
21512	9	4276887.5	4277843	955.5
21513	9	4277843	4284218.5	6375.5
21514	9	4284218.5	4289088	4869.5
21515	9	4289088	4296029	6941
21516	9	4296029	4296224.5	195.5
21517	9	4296224.5	4302274.5	6050
21518	9	4302274.5	4302295.5	21
21519	9	4302295.5	4302312	16.5
21520	9	4302312	4307224	4912
21521	9	4307224	4316095.5	8871.5
21522	9	4316095.5	4316691.5	596
21523	9	4316691.5	4328612.5	11921
21524	9	4328612.5	4328676.5	64
21525	9	4328676.5	4328729.5	53
21526	9	4328729.5	4394178	65448.5
21527	9	4394178	4394764	586
21528	9	4394764	4505777.5	111013.5
21529	9	4505777.5	4536487.5	30710
21530	9	4536487.5	4536558.5	71
21531	9	4536558.5	4536639.5	81
21532	9	4536639.5	4536663.5	24
21533	9	4536663.5	4543664	7000.5
21534	9	4543664	4678972	135308
21535	9	4678972	4678987	15
21536	9	4678987	4679555	568
21537	9	4679555	4774510.5	94955.5
21538	9	4774510.5	4775917	1406.5
21539	9	4775917	4776340	423
21540	9	4776340	4834585.5	58245.5
21541	9	4834585.5	4836629.5	2044
21542	9	4836629.5	4900787	64157.5
21543	9	4900787	4938615.5	37828.5
21544	9	4938615.5	5043588	104972.5
21545	9	5043588	5067629	24041
21546	9	5067629	5096768	29139
21547	9	5096768	5125675	28907
21548	9	5125675	5126101	426
21549	9	5126101	5257138	131037
21550	9	5257138	5257171.5	33.5
21551	9	5257171.5	5276762	19590.5
21552	9	5276762	5297085.5	20323.5
21553	9	5297085.5	5307531.5	10446
21554	9	5307531.5	5317783	10251.5
21555	9	5317783	5317813.5	30.5
21556	9	5317813.5	5319874	2060.5
21557	9	5319874	5321883	2009
21558	9	5321883	5343649	21766
21559	9	5343649	5344596	947
21560	9	5344596	5345837.5	1241.5
21561	9	5345837.5	5487328	141490.5
21562	9	5487328	5707119	219791
21563	9	5707119	5709738	2619
21564	9	5709738	5716331	6593
21565	9	5716331	5716569.5	238.5
21566	9	5716569.5	5718781	2211.5
21567	9	5718781	5720902.5	2121.5
21568	9	5720902.5	5721242	339.5
21569	9	5721242	5721730	488
21570	9	5721730	5794272.5	72542.5
21571	9	5794272.5	5866945.5	72673
21572	9	5866945.5	5940997.5	74052
21573	9	5940997.5	6053693	112695.5
21574	9	6053693	6053830.5	137.5
21575	9	6053830.5	6054255	424.5
21576	9	6054255	6054315	60
21577	9	6054315	6123766	69451
21578	9	6123766	6260805	137039
21579	9	6260805	6266590	5785
21580	9	6266590	6289366	22776
21581	9	6289366	6477864.5	188498.5
21582	9	6477864.5	6599246.5	121382
21583	9	6599246.5	6599278.5	32
21584	9	6599278.5	6599402	123.5
21585	9	6599402	6642561.5	43159.5
21586	9	6642561.5	6642716	154.5
21587	9	6642716	6642823.5	107.5
21588	9	6642823.5	6642831.5	8
21589	9	6642831.5	6673153.5	30322
21590	9	6673153.5	6704445.5	31292
21591	9	6704445.5	6733647	29201.5
21592	9	6733647	6785560.5	51913.5
21593	9	6785560.5	6808901.5	23341
21594	9	6808901.5	6905633.5	96732
21595	9	6905633.5	6918824.5	13191
21596	9	6918824.5	6918841	16.5
21597	9	6918841	6918863	22
21598	9	6918863	6992284.5	73421.5
21599	9	6992284.5	7002260	9975.5
21600	9	7002260	7115629.5	113369.5
21601	9	7115629.5	7115968.5	339
21602	9	7115968.5	7116294.5	326
21603	9	7116294.5	7116333	38.5
21604	9	7116333	7116632.5	299.5
21605	9	7116632.5	7117085.5	453
21606	9	7117085.5	7178270.5	61185
21607	9	7178270.5	7189503.5	11233
21608	9	7189503.5	7191137	1633.5
21609	9	7191137	7196118	4981
21610	9	7196118	7203375.5	7257.5
21611	9	7203375.5	7206502.5	3127
21612	9	7206502.5	7207516	1013.5
21613	9	7207516	7308301.5	100785.5
21614	9	7308301.5	7375594	67292.5
21615	9	7375594	7442974	67380
21616	9	7442974	7442991	17
21617	9	7442991	7447014	4023
21618	9	7447014	7447108.5	94.5
21619	9	7447108.5	7452032.5	4924
21620	9	7452032.5	7465974.5	13942
21621	9	7465974.5	7469049	3074.5
21622	9	7469049	7622996.5	153947.5
21623	9	7622996.5	7712415	89418.5
21624	9	7712415	7777717	65302
21625	9	7777717	7779380	1663
21626	9	7779380	7780017	637
21627	9	7780017	7801918	21901
21628	9	7801918	7904628.5	102710.5
21629	9	7904628.5	7904656	27.5
21630	9	7904656	7904682.5	26.5
21631	9	7904682.5	7920074	15391.5
21632	9	7920074	7957966.5	37892.5
21633	9	7957966.5	7959819.5	1853
21634	9	7959819.5	8038611.5	78792
21635	9	8038611.5	8038708.5	97
21636	9	8038708.5	8039483.5	775
21637	9	8039483.5	8039679	195.5
21638	9	8039679	8041611	1932
21639	9	8041611	8042703	1092
21640	9	8042703	8158626.5	115923.5
21641	9	8158626.5	8231096	72469.5
21642	9	8231096	8324928.5	93832.5
21643	9	8324928.5	8418525	93596.5
21644	9	8418525	8454912.5	36387.5
21645	9	8454912.5	8465848.5	10936
21646	9	8465848.5	8608585.5	142737
21647	9	8608585.5	8682941.5	74356
21648	9	8682941.5	8955563.5	272622
21649	9	8955563.5	8957767.5	2204
21650	9	8957767.5	8974513.5	16746
21651	9	8974513.5	8974937.5	424
21652	9	8974937.5	8974993	55.5
21653	9	8974993	8984773.5	9780.5
21654	9	8984773.5	8985327	553.5
21655	9	8985327	8985398.5	71.5
21656	9	8985398.5	8993047	7648.5
21657	9	8993047	8998027.5	4980.5
21658	9	8998027.5	9157430	159402.5
21659	9	9157430	9239710.5	82280.5
21660	9	9239710.5	9323485	83774.5
21661	9	9323485	9347923.5	24438.5
21662	9	9347923.5	9354217.5	6294
21663	9	9354217.5	9463370	109152.5
21664	9	9463370	9480607.5	17237.5
21665	9	9480607.5	9481629	1021.5
21666	9	9481629	9494277.5	12648.5
21667	9	9494277.5	9506750.5	12473
21668	9	9506750.5	9508423	1672.5
21669	9	9508423	9523375	14952
21670	9	9523375	9536018	12643
21671	9	9536018	9551159.5	15141.5
21672	9	9551159.5	9593820	42660.5
21673	9	9593820	9594688.5	868.5
21674	9	9594688.5	9599347	4658.5
21675	9	9599347	9751529.5	152182.5
21676	9	9751529.5	9866681.5	115152
21677	9	9866681.5	10017440	150758.5
21678	9	10017440	10017500	60
21679	9	10017500	10134758.5	117258.5
21680	9	10134758.5	10324212.5	189454
21681	9	10324212.5	10324400.5	188
21682	9	10324400.5	10326287	1886.5
21683	9	10326287	10328761	2474
21684	9	10328761	10332968	4207
21685	9	10332968	10574149	241181
21686	9	10574149	10828197	254048
21687	9	10828197	10845280	17083
21688	9	10845280	10907390	62110
21689	9	10907390	11179294.5	271904.5
21690	9	11179294.5	11225768.5	46474
21691	9	11225768.5	11231964.5	6196
21692	9	11231964.5	11238005.5	6041
21693	9	11238005.5	11239331.5	1326
21694	9	11239331.5	11457406	218074.5
21695	9	11457406	11457430.5	24.5
21696	9	11457430.5	11512064.5	54634
21697	9	11512064.5	11567276.5	55212
21698	9	11567276.5	11572255	4978.5
21699	9	11572255	11577216	4961
21700	9	11577216	11577883	667
21701	9	11577883	11598001.5	20118.5
21702	9	11598001.5	11614918	16916.5
21703	9	11614918	11614949	31
21704	9	11614949	11709044.5	94095.5
21705	9	11709044.5	11709230	185.5
21706	9	11709230	11789770.5	80540.5
21707	9	11789770.5	11876825.5	87055
21708	9	11876825.5	12061795	184969.5
21709	9	12061795	12104851.5	43056.5
21710	9	12104851.5	12106770.5	1919
21711	9	12106770.5	12107598	827.5
21712	9	12107598	12107610.5	12.5
21713	9	12107610.5	12107798.5	188
21714	9	12107798.5	12108681	882.5
